118.0000,34585.0000,39270.5000,-41479.4000
119.0000,35757.7000,40032.2000,-41829.1000
120.0000,36958.5000,40802.3000,-42178.8000
121.0000,38187.8000,41580.8000,-42528.4000
122.0000,39446.0000,42367.9000,-42878.0000
123.0000,40733.7000,43163.6000,-43227.5000
124.0000,42051.3000,43968.0000,-43576.9000
125.0000,43399.3000,44781.1000,-43926.3000
126.0000,44778.1000,45603.1000,-44275.6000
127.0000,46188.3000,46433.9000,-44624.9000
128.0000,47630.3000,47273.8000,-44974.1000
129.0000,49104.7000,48122.7000,-45323.2000
130.0000,50611.9000,48980.8000,-45672.3000
131.0000,52152.6000,49848.2000,-46021.2000
132.0000,53727.2000,50724.9000,-46370.2000
133.0000,55336.3000,51611.1000,-46719.0000
134.0000,56980.6000,52506.9000,-47067.8000
135.0000,58660.5000,53412.4000,-47416.5000
136.0000,60376.7000,54327.8000,-47765.2000
137.0000,62129.7000,55253.0000,-48113.7000
138.0000,63920.3000,56188.4000,-48462.2000
139.0000,65749.1000,57134.0000,-48810.7000
140.0000,67616.7000,58089.9000,-49159.0000
141.0000,69523.9000,59056.4000,-49507.3000
142.0000,71471.2000,60033.6000,-49855.5000
143.0000,73459.5000,61021.6000,-50203.6000
144.0000,75489.4000,62020.7000,-50551.7000
145.0000,77561.9000,63031.0000,-50899.7000
