3295,2740.7,323.5,531.2,10.6226,0,0,3532,14550,14328
3296,2739.7,323.1,530.6,10.622,0,0,3531,14546,14324
3297,2738.7,322.7,530,10.6214,0,0,3530,14543,14321
3298,2737.7,322.3,529.4,10.6208,0,0,3530,14540,14318
3299,2736.7,322,528.8,10.6202,0,0,3529,14537,14315
3300,2735.8,321.6,528.2,10.6196,0,0,3528,14534,14312
3301,2734.8,321.2,527.5,10.619,0,0,3528,14530,14308
3302,2733.8,320.9,526.9,10.6184,0,0,3527,14527,14305
3303,2732.8,320.5,526.3,10.6178,0,0,3526,14524,14302
3304,2731.9,320.1,525.7,10.6172,0,0,3526,14521,14299
3305,2730.9,319.8,525.1,10.6166,0,0,3525,14517,14295
3306,2729.9,319.4,524.5,10.616,0,0,3524,14514,14292
3307,2728.9,319,523.9,10.6154,0,0,3524,14511,14289
3308,2727.9,318.6,523.3,10.6148,0,0,3523,14508,14286
3309,2727,318.3,522.7,10.6142,0,0,3523,14505,14283
3310,2726,317.9,522.1,10.6136,0,0,3522,14501,14279
3311,2725,317.5,521.5,10.613,0,0,3521,14498,14276
3312,2724,317.2,520.9,10.6124,0,0,3521,14495,14273
3313,2723.1,316.8,520.3,10.6118,0,0,3520,14492,14270
3314,2722.1,316.4,519.7,10.6112,0,0,3519,14488,14266
3315,2721.1,316.1,519,10.6105,0,0,3519,14485,14263
3316,2720.1,315.7,518.4,10.6099,0,0,3518,14482,14260
3317,2719.2,315.3,517.8,10.6093,0,0,3517,14479,14257
3318,2718.2,314.9,517.2,10.6087,0,0,3517,14476,14254
3319,2717.2,314.6,516.6,10.608,0,0,3516,14472,14250
3320,2716.2,314.2,516,10.6074,0,0,3515,14469,14247
3321,2715.2,313.8,515.4,10.6068,0,0,3515,14466,14244
3322,2714.3,313.5,514.8,10.6062,0,0,3514,14463,14241
3323,2713.3,313.1,514.2,10.6056,0,0,3513,14460,14238
3324,2712.3,312.7,513.6,10.6049,0,0,3513,14456,14234
3325,2711.3,312.4,513,10.6043,0,0,3512,14453,14231
3326,2710.4,312,512.4,10.6037,0,0,3511,14450,14228
3327,2709.4,311.6,511.8,10.6031,0,0,3511,14447,14225
3328,2708.4,311.2,511.2,10.6025,0,0,3510,14443,14221
3329,2707.4,310.9,510.6,10.6018,0,0,3509,14440,14218
3330,2706.4,310.5,509.9,10.6012,0,0,3509,14437,14215
3331,2705.5,310.1,509.3,10.6006,0,0,3508,14434,14212
3332,2704.5,309.8,508.7,10.6,0,0,3507,14431,14209
3333,2703.5,309.4,508.1,10.5994,0,0,3507,14427,14205
3334,2702.5,309,507.5,10.5987,0,0,3506,14424,14202
3335,2701.6,308.7,506.9,10.5981,0,0,3505,14421,14199
3336,2700.6,308.3,506.3,10.5975,0,0,3505,14418,14196
3337,2699.6,307.9,505.7,10.5969,0,0,3504,14414,14192
3338,2698.6,307.5,505.1,10.5962,0,0,3503,14411,14189
3339,2697.7,307.2,504.5,10.5957,0,0,3503,14408,14186
3340,2696.7,306.8,503.9,10.595,0,0,3502,14405,14183
3341,2695.7,306.4,503.3,10.5944,0,0,3501,14402,14180
3342,2694.7,306.1,502.7,10.5938,0,0,3501,14398,14176
3343,2693.7,305.7,502.1,10.5931,0,0,3500,14395,14173
3344,2692.8,305.3,501.4,10.5926,0,0,3499,14392,14170
3345,2691.8,305,500.8,10.5919,0,0,3499,14389,14167
3346,2690.8,304.6,500.2,10.5913,0,0,3498,14385,14163
3347,2689.8,304.2,499.6,10.5907,0,0,3497,14382,14160
3348,2688.9,303.8,499,10.5901,0,0,3497,14379,14157
3349,2687.9,303.5,498.4,10.5895,0,0,3496,14376,14154
3350,2686.9,303.1,497.8,10.5888,0,0,3495,14373,14151
3351,2685.9,302.7,497.2,10.5882,0,0,3495,14369,14147
3352,2684.9,302.4,496.6,10.5875,0,0,3494,14366,14144
3353,2684,302,496,10.587,0,0,3493,14363,14141
3354,2683,301.6,495.4,10.5863,0,0,3493,14360,14138
3355,2682,301.2,494.8,10.5857,0,0,3492,14357,14135
3356,2681,300.9,494.2,10.5851,0,0,3491,14353,14131
3357,2680.1,300.5,493.6,10.5845,0,0,3491,14350,14128
3358,2679.1,300.1,492.9,10.5839,0,0,3490,14347,14125
3359,2678.1,299.8,492.3,10.5832,0,0,3489,14344,14122
3360,2677.1,299.4,491.7,10.5826,0,0,3489,14340,14118
3361,2676.2,299,491.1,10.582,0,0,3488,14337,14115
3362,2675.2,298.7,490.5,10.5814,0,0,3487,14334,14112
3363,2674.2,298.3,489.9,10.5808,0,0,3487,14331,14109
3364,2673.2,297.9,489.3,10.5801,0,0,3486,14328,14106
3365,2672.2,297.5,488.7,10.5795,0,0,3485,14324,14102
3366,2671.3,297.2,488.1,10.5789,0,0,3485,14321,14099
3367,2670.3,296.8,487.5,10.5783,0,0,3484,14318,14096
3368,2669.3,296.4,486.9,10.5776,0,0,3483,14315,14093
3369,2668.3,296.1,486.3,10.577,0,0,3483,14311,14089
3370,2667.4,295.7,485.7,10.5764,0,0,3482,14308,14086
3371,2666.4,295.3,485.1,10.5758,0,0,3481,14305,14083
3372,2665.4,295,484.4,10.5752,0,0,3481,14302,14080
3373,2664.4,294.6,483.8,10.5745,0,0,3480,14299,14077
3374,2663.4,294.2,483.2,10.5739,0,0,3479,14295,14073
3375,2662.5,293.8,482.6,10.5733,0,0,3479,14292,14070
3376,2661.5,293.5,482,10.5727,0,0,3478,14289,14067
3377,2660.5,293.1,481.4,10.5721,0,0,3477,14286,14064
3378,2659.5,292.7,480.8,10.5714,0,0,3477,14282,14060
3379,2658.6,292.4,480.2,10.5709,0,0,3476,14280,14058
3380,2657.6,292,479.6,10.5702,0,0,3475,14276,14054
3381,2656.6,291.6,479,10.5696,0,0,3475,14273,14051
3382,2655.6,291.3,478.4,10.5689,0,0,3474,14270,14048
3383,2654.7,290.9,477.8,10.5684,0,0,3473,14267,14045
3384,2653.7,290.5,477.2,10.5677,0,0,3473,14263,14041
3385,2652.7,290.1,476.6,10.5671,0,0,3472,14260,14038
3386,2651.7,289.8,475.9,10.5665,0,0,3471,14257,14035
3387,2650.7,289.4,475.3,10.5658,0,0,3471,14254,14032
3388,2649.8,289,474.7,10.5653,0,0,3470,14251,14029
3389,2648.8,288.7,474.1,10.5646,0,0,3469,14247,14025
3390,2647.8,288.3,473.5,10.564,0,0,3469,14244,14022
3391,2646.8,287.9,472.9,10.5634,0,0,3468,14241,14019
3392,2645.9,287.6,472.3,10.5628,0,0,3467,14238,14016
3393,2644.9,287.2,471.7,10.5622,0,0,3467,14234,14012
3394,2643.9,286.8,471.1,10.5615,0,0,3466,14231,14009
3395,2642.9,286.4,470.5,10.5609,0,0,3465,14228,14006
3396,2641.9,286.1,469.9,10.5603,0,0,3465,14225,14003
3397,2641,285.7,469.3,10.5597,0,0,3464,14222,14000
3398,2640,285.3,468.7,10.559,0,0,3463,14218,13996
3399,2639,285,468.1,10.5584,0,0,3463,14215,13993
3400,2638,284.6,467.4,10.5578,0,0,3462,14212,13990
3401,2637.1,284.2,466.8,10.5572,0,0,3461,14209,13987
3402,2636.1,283.9,466.2,10.5566,0,0,3461,14205,13983
3403,2635.1,283.5,465.6,10.5559,0,0,3460,14202,13980
3404,2634.1,283.1,465,10.5553,0,0,3459,14199,13977
3405,2633.2,282.7,464.4,10.5547,0,0,3459,14196,13974
3406,2632.2,282.4,463.8,10.5541,0,0,3458,14193,13971
3407,2631.2,282,463.2,10.5535,0,0,3457,14189,13967
3408,2630.2,281.6,462.6,10.5528,0,0,3457,14186,13964
3409,2629.2,281.3,462,10.5522,0,0,3456,14183,13961
3410,2628.3,280.9,461.4,10.5516,0,0,3455,14180,13958
3411,2627.3,280.5,460.8,10.5509,0,0,3455,14176,13954
3412,2626.3,280.1,460.2,10.5503,0,0,3454,14173,13951
3413,2625.3,279.8,459.6,10.5496,0,0,3453,14170,13948
3414,2624.4,279.4,458.9,10.549,0,0,3453,14167,13945
3415,2623.4,279,458.3,10.5483,0,0,3452,14164,13942
3416,2622.4,278.7,457.7,10.5477,0,0,3451,14160,13938
3417,2621.4,278.3,457.1,10.547,0,0,3451,14157,13935
3418,2620.4,277.9,456.5,10.5463,0,0,3450,14154,13932
3419,2619.5,277.6,455.9,10.5457,0,0,3449,14151,13929
3420,2618.5,277.2,455.3,10.5451,0,0,3449,14147,13925
3421,2617.5,276.8,454.7,10.5444,0,0,3448,14144,13922
3422,2616.5,276.4,454.1,10.5437,0,0,3447,14141,13919
