112.0000,35.1844,0.0000,0.0000
113.0000,34.8205,0.0000,0.0000
114.0000,34.4625,0.0000,0.0000
115.0000,34.1103,0.0000,0.0000
116.0000,33.7639,0.0000,0.0000
117.0000,33.4230,0.0000,0.0000
118.0000,33.0878,0.0000,0.0000
119.0000,32.7580,0.0000,0.0000
120.0000,32.4336,0.0000,0.0000
121.0000,32.1145,0.0000,0.0000
122.0000,31.8007,0.0000,0.0000
123.0000,31.4921,0.0000,0.0000
124.0000,31.1885,0.0000,0.0000
125.0000,30.8900,0.0000,0.0000
126.0000,30.5964,0.0000,0.0000
127.0000,30.3076,0.0000,0.0000
128.0000,30.0237,0.0000,0.0000
129.0000,29.7444,0.0000,0.0000
130.0000,29.4699,0.0000,0.0000
131.0000,29.1999,0.0000,0.0000
132.0000,28.9344,0.0000,0.0000
133.0000,28.6734,0.0000,0.0000
134.0000,28.4167,0.0000,0.0000
135.0000,28.1644,0.0000,0.0000
136.0000,27.9163,0.0000,0.0000
137.0000,27.6724,0.0000,0.0000
138.0000,27.4326,0.0000,0.0000
139.0000,27.1969,0.0000,0.0000
140.0000,26.9652,0.0000,0.0000
141.0000,26.7375,0.0000,0.0000
142.0000,26.5137,0.0000,0.0000
143.0000,26.2937,0.0000,0.0000
144.0000,26.0775,0.0000,0.0000
145.0000,26.0775,0.0000,0.0000
146.0000,26.0775,0.0000,0.0000
147.0000,26.0775,0.0000,0.0000
