53,418473.2,73179.2,190650.6,42.074,0.0057,-0.0003,122762,130521742,130519099,8.432,14.933
54,415482.7,72344.9,188494.4,42.0572,0.0057,-0.0003,122760,130223225,130220582,8.342,14.767
55,412492.1,71510.5,186338.2,42.0391,0.0058,-0.0003,122758,129924282,129921638,8.251,14.602
56,409501,70676.1,184181.5,42.0197,0.0058,-0.0003,122755,129624753,129622109,8.16,14.436
57,406509.3,69841.7,182024.2,41.999,0.0058,-0.0003,122753,129324450,129321807,8.069,14.27
58,403516.8,69007.3,179866.1,41.9769,0.0059,-0.0003,122750,129023180,129020537,7.978,14.104
59,400523.7,68172.9,177707.4,41.9533,0.0059,-0.0003,122748,128720748,128718104,7.887,13.938
60,397529.9,67338.4,175548.1,41.9283,0.006,-0.0003,122745,128416917,128414274,7.796,13.772
61,394535.4,66504,173388.1,41.9019,0.006,-0.0003,122743,128111549,128108905,7.705,13.606
62,391540.2,65669.5,171227.3,41.8739,0.0061,-0.0003,122741,127804360,127801716,7.615,13.44
63,388544.2,64835,169065.8,41.8443,0.0061,-0.0003,122738,127495169,127492525,7.524,13.274
63.328,387561.4,64561.3,168356.7,41.8343,0.0061,-0.0003,122737,127393286,127390642,7.494,13.22
64,385547.5,64000.5,166903.6,41.8132,0.0062,-0.0003,122736,127183750,127181105,7.433,13.108
65,382549.9,63166,164740.4,41.7805,0.0062,-0.0004,122733,126869872,126867228,7.342,12.942
66,379551.3,62331.5,162576.3,41.7461,0.0063,-0.0004,122731,126553300,126550656,7.251,12.775
67,376551.8,61497,160411.3,41.71,0.0063,-0.0004,122728,126233791,126231146,7.16,12.609
68,373551.3,60662.5,158245.4,41.6721,0.0064,-0.0004,122726,125911093,125908448,7.069,12.443
69,370549.8,59828,156078.4,41.6324,0.0064,-0.0004,122724,125584949,125582304,6.978,12.276
70,367547.4,58993.5,153910.5,41.591,0.0065,-0.0004,122721,125255094,125252449,6.888,12.109
71,364544.2,58158.9,151741.9,41.5476,0.0065,-0.0004,122719,124921215,124918570,6.797,11.943
72,361540.5,57324.4,149572.7,41.5023,0.0066,-0.0004,122716,124583110,124580465,6.706,11.776
73,358535.7,56489.9,147402.4,41.4549,0.0066,-0.0004,122714,124240448,124237803,6.615,11.609
74,355530,55655.4,145231.2,41.4056,0.0067,-0.0004,122711,123892931,123890286,6.524,11.442
75,352523.2,54820.8,143059,41.3542,0.0067,-0.0004,122709,123540208,123537562,6.433,11.275
76,349515.5,53986.3,140885.8,41.3006,0.0068,-0.0004,122707,123182043,123179397,6.342,11.108
77,346506.7,53151.8,138711.5,41.2448,0.0069,-0.0004,122704,122818066,122815420,6.251,10.941
78,343497.2,52317.3,136536.5,41.1868,0.0069,-0.0004,122702,122447938,122445292,6.161,10.774
79,340486.7,51482.7,134360.6,41.1264,0.007,-0.0004,122699,122071264,122068618,6.07,10.607
80,337475.3,50648.2,132183.6,41.0636,0.007,-0.0004,122697,121687769,121685122,5.979,10.44
81,334462.7,49813.7,130005.6,40.9984,0.0071,-0.0004,122695,121297033,121294386,5.888,10.272
82,331449.1,48979.2,127826.5,40.9306,0.0072,-0.0004,122692,120898669,120896022,5.797,10.105
83,328434.8,48144.7,125646.7,40.8603,0.0072,-0.0004,122690,120492278,120489631,5.706,9.937
84,325419.6,47310.2,123466,40.7872,0.0073,-0.0004,122687,120077444,120074797,5.615,9.77
85,322403.3,46475.8,121284.1,40.7114,0.0074,-0.0004,122685,119653782,119651135,5.524,9.602
86,319385.9,45641.3,119101.2,40.6328,0.0074,-0.0004,122683,119220752,119218105,5.434,9.434
87,316367.4,44806.8,116917.1,40.5513,0.0075,-0.0004,122680,118777938,118775291,5.343,9.266
88,313348,43972.4,114732.2,40.4667,0.0076,-0.0004,122678,118324916,118322268,5.252,9.098
89,310327.7,43138,112546.3,40.3791,0.0077,-0.0004,122676,117861138,117858490,5.161,8.93
90,307306.1,42303.5,110359.2,40.2883,0.0077,-0.0004,122673,117386031,117383383,5.07,8.762
91,304283.4,41469.1,108170.9,40.1941,0.0078,-0.0004,122671,116899165,116896517,4.979,8.594
92,301259.8,40634.7,105981.7,40.0966,0.0079,-0.0004,122669,116399936,116397288,4.888,8.426
93,298235.3,39800.3,103791.5,39.9956,0.008,-0.0005,122666,115887765,115885116,4.797,8.257
94,295209.5,38966,101600.1,39.891,0.008,-0.0005,122664,115362101,115359453,4.707,8.089
95,292182.5,38131.6,99407.5,39.7827,0.0081,-0.0005,122662,114822207,114819558,4.616,7.92
96,289154.6,37297.3,97213.9,39.6705,0.0082,-0.0005,122659,114267550,114264901,4.525,7.752
97,286125.6,36462.9,95019.3,39.5543,0.0083,-0.0005,122657,113697337,113694688,4.434,7.583
98,283095.4,35628.6,92823.4,39.4341,0.0084,-0.0005,122655,113110969,113108319,4.343,7.414
99,280064,34794.3,90626.2,39.3096,0.0085,-0.0005,122652,112507647,112504997,4.252,7.246
100,277031.6,33960.1,88428.2,39.1807,0.0086,-0.0005,122650,111886689,111884039,4.162,7.077
101,273998,33125.8,86228.8,39.0473,0.0087,-0.0005,122648,111247141,111244490,4.071,6.908
102,270963,32291.6,84028,38.9092,0.0088,-0.0005,122646,110588287,110585636,3.98,6.738
103,267926.9,31457.4,81826.1,38.7662,0.0089,-0.0005,122643,109909205,109906555,3.889,6.569
104,264889.7,30623.2,79623.1,38.6182,0.009,-0.0005,122641,109208983,109206331,3.798,6.4
105,261851.2,29789,77418.7,38.465,0.0091,-0.0005,122639,108486640,108483989,3.707,6.23
106,258811.2,28954.9,75213,38.3064,0.0092,-0.0005,122637,107741251,107738599,3.616,6.061
107,255770.1,28120.7,73006,38.1422,0.0093,-0.0005,122635,106971624,106968973,3.526,5.891
108,252727.7,27286.6,70797.7,37.9721,0.0094,-0.0005,122633,106176801,106174149,3.435,5.722
109,249683.8,26452.6,68587.9,37.7961,0.0095,-0.0005,122630,105355609,105352957,3.344,5.552
110,246638.6,25618.5,66376.7,37.6137,0.0096,-0.0005,122628,104506698,104504046,3.253,5.382
111,243592.1,24784.5,64164.2,37.4249,0.0098,-0.0006,122626,103628954,103626301,3.162,5.212
112,240544.1,23950.5,61950.1,37.2293,0.0099,-0.0006,122624,102720928,102718275,3.071,5.042
113,237494.5,23116.6,59734.6,37.0267,0.01,-0.0006,122622,101781315,101778662,2.981,4.871
114,234443.7,22282.6,57517.7,36.8167,0.0101,-0.0006,122620,100808474,100805820,2.89,4.701
115,231391.3,21448.7,55299.2,36.5992,0.0103,-0.0006,122618,99800977,99798323,2.799,4.53
116,228337.3,20614.9,53079,36.3737,0.0104,-0.0006,122616,98757165,98754511,2.708,4.36
117,225281.6,19781,50857.2,36.1399,0.0106,-0.0006,122614,97675143,97672488,2.617,4.189
118,222224.4,18947.2,48633.8,35.8975,0.0107,-0.0006,122612,96553246,96550591,2.527,4.018
119,219165.5,18113.5,46408.6,35.6461,0.0109,-0.0006,122610,95389503,95386848,2.436,3.847
120,216104.6,17279.7,44181.5,35.3853,0.011,-0.0006,122608,94181656,94179000,2.345,3.676
121,213042.1,16446.1,41952.7,35.1147,0.0112,-0.0006,122606,92927846,92925190,2.254,3.505
122,209977.8,15612.4,39722,34.8338,0.0113,-0.0006,122604,91625444,91622788,2.164,3.333
