187,101501.5,26210.9,65501,18.0106,0.0149,0.0015,19569,920296,924506,3.201,5.552
188,101183.9,26120.2,65274.2,18.0172,0.015,0.0015,19567,916397,920704,3.191,5.535
189,100866.2,26029.5,65047.1,18.0239,0.015,0.0015,19566,912509,916914,3.182,5.517
190,100548.8,25938.9,64820.4,18.0306,0.0151,0.0015,19565,908644,913146,3.172,5.5
191,100231.7,25848.2,64594,18.0373,0.0151,0.0015,19564,904799,909398,3.162,5.483
192,99915,25757.6,64367.9,18.0439,0.0152,0.0015,19563,900976,905671,3.153,5.465
193,99598.3,25666.9,64141.9,18.0505,0.0152,0.0015,19562,897175,901961,3.143,5.448
194,99281.4,25576.2,63915.7,18.0571,0.0153,0.0015,19561,893386,898264,3.134,5.43
195,98964.1,25485.5,63689.1,18.0638,0.0153,0.0015,19560,889608,894577,3.124,5.413
196,98646.6,25394.8,63462.3,18.0704,0.0154,0.0015,19559,885843,890903,3.114,5.396
197,98329.2,25304,63235.7,18.077,0.0154,0.0015,19558,882096,887247,3.105,5.378
198,98012.2,25213.3,63009.4,18.0837,0.0155,0.0015,19557,878406,883642,3.095,5.361
199,97695.3,25122.6,62783.2,18.0903,0.0155,0.0015,19556,874735,880057,3.085,5.343
200,97378.6,25032,62557.1,18.0969,0.0156,0.0015,19555,871082,876489,3.076,5.326
201,97061.9,24941.3,62331.1,18.1036,0.0156,0.0015,19554,867445,872937,3.066,5.309
202,96744.7,24850.6,62104.5,18.1102,0.0157,0.0015,19553,863815,869391,3.057,5.291
203,96427.1,24759.9,61877.7,18.1168,0.0157,0.0015,19552,860178,865835,3.047,5.274
204,96109.7,24669.2,61650.9,18.1234,0.0158,0.0015,19551,856549,862285,3.037,5.256
205,95792.6,24578.6,61424.5,18.1299,0.0158,0.0015,19550,852942,858757,3.028,5.239
206,95475.7,24487.9,61198.2,18.1365,0.0159,0.0015,19549,849351,855245,3.018,5.222
207,95158.9,24397.3,60972.1,18.143,0.0159,0.0015,19548,845779,851752,3.009,5.204
208,94842.2,24306.6,60746,18.1495,0.016,0.0016,19547,842225,848273,2.999,5.187
209,94525.3,24215.9,60519.8,18.1561,0.016,0.0016,19546,838687,844808,2.989,5.169
210,94208.2,24125.2,60293.4,18.1626,0.0161,0.0016,19545,835162,841356,2.98,5.152
211,93890.7,24034.5,60066.7,18.1691,0.0162,0.0016,19544,831648,837915,2.97,5.135
212,93573.3,23943.8,59840,18.1756,0.0162,0.0016,19543,828149,834489,2.96,5.117
213,93256.1,23853.1,59613.6,18.1822,0.0163,0.0016,19541,824681,831092,2.951,5.1
214,92939.1,23762.4,59387.2,18.1887,0.0163,0.0016,19540,821253,827731,2.941,5.082
215,92622.4,23671.7,59161.2,18.1952,0.0164,0.0016,19539,817845,824390,2.932,5.065
216,92305.8,23581,58935.3,18.2017,0.0164,0.0016,19538,814452,821065,2.922,5.048
217,91989.1,23490.3,58709.2,18.2082,0.0165,0.0016,19537,811072,817752,2.912,5.03
218,91671.9,23399.7,58482.7,18.2148,0.0165,0.0016,19536,807698,814445,2.903,5.013
219,91354.3,23309,58255.8,18.2212,0.0166,0.0016,19535,804312,811120,2.893,4.995
220,91036.9,23218.3,58029,18.2277,0.0167,0.0016,19534,800942,807812,2.883,4.978
221,90719.6,23127.7,57802.4,18.2342,0.0167,0.0016,19533,797590,804521,2.874,4.961
