-6,-2,-0.363313,-0.203021,0.384694,0.000781,0.112924,0.093031
-6,0,-0.364432,-0.084394,0.473122,0.000512,0.187026,0.05789
-6,2,-0.363788,0.002597,0.463735,0.000314,0.169458,0.048871
-6,4,-0.363213,0.102111,0.536055,0.000178,0.230431,0.028376
-6,6,-0.360562,0.252403,0.506189,0.000087,0.202701,-0.032512
-6,8,-0.356357,0.448666,0.38746,0.000019,0.110174,-0.121649
-6,10,-0.349753,0.695774,0.195629,-0.000066,-0.024786,-0.241775
-4,-10,-0.356939,-0.657042,0.145344,0.001154,-0.012591,0.207488
-4,-8,-0.361808,-0.530238,0.181925,0.001026,0.019597,0.179328
-4,-6,-0.36421,-0.393568,0.214625,0.000888,0.04895,0.135732
-4,-4,-0.363996,-0.225973,0.221295,0.000729,0.054031,0.057229
-4,-2,-0.363825,-0.155992,0.248123,0.000544,0.077433,0.067026
-4,0,-0.362393,-0.061941,0.236274,0.000339,0.062602,0.051285
-4,2,-0.363083,0.055199,0.308111,0.000186,0.126095,0.012696
-4,4,-0.36241,0.176533,0.271377,0.000082,0.089045,-0.027989
-4,6,-0.36089,0.334411,0.271663,0.000012,0.094241,-0.096412
-4,8,-0.357596,0.489075,0.165323,-0.000053,0.012633,-0.15296
-4,10,-0.351949,0.65539,0.029334,-0.000133,-0.084772,-0.212339
-2,-10,-0.358634,-0.594344,0.091942,0.000566,0.010047,0.164115
-2,-8,-0.362529,-0.462112,0.100111,0.000485,0.018082,0.128821
-2,-6,-0.364301,-0.338375,0.112919,0.000407,0.030614,0.095408
-2,-4,-0.364207,-0.24901,0.101593,0.000334,0.020305,0.089091
-2,-2,-0.360358,-0.098577,0.09734,0.000254,0.016555,0.020603
-2,0,-0.358795,0.029054,0.144822,0.000157,0.060746,-0.028992
-2,2,-0.359129,0.09072,0.109385,0.000065,0.026204,-0.016168
-2,4,-0.361845,0.25681,0.110654,0.000008,0.027711,-0.099538
-2,6,-0.360834,0.359466,0.106749,-0.000032,0.028419,-0.11835
-2,8,-0.358433,0.47187,0.056076,-0.000078,-0.009592,-0.140989
-2,10,-0.355062,0.595882,-0.008466,-0.00013,-0.055244,-0.169032
0,-10,-0.35904,-0.582218,-0.000707,-0.00003,0.000131,0.156584
0,-8,-0.363228,-0.443637,-0.002522,-0.000023,-0.001717,0.114958
0,-6,-0.364196,-0.308521,-0.002857,-0.000016,-0.00226,0.070271
0,-4,-0.363589,-0.202622,0.034028,-0.000009,0.032508,0.047643
0,-2,-0.359489,-0.140283,-0.017515,-0.000008,-0.016403,0.062267
0,0,-0.354235,0.020104,-0.031204,-0.000003,-0.029127,-0.019081
0,2,-0.357501,0.118302,0.004245,0.000001,0.005084,-0.041363
0,4,-0.361117,0.239748,-0.003886,-0.000002,-0.001288,-0.083212
0,6,-0.361777,0.345519,-0.010678,-0.000007,-0.005761,-0.106047
0,8,-0.360431,0.452119,-0.01953,-0.000015,-0.011982,-0.125375
0,10,-0.357045,0.571508,-0.024562,-0.000023,-0.014707,-0.151657
2,-10,-0.358251,-0.59802,-0.092155,-0.000627,-0.008786,0.167721
2,-8,-0.362177,-0.460729,-0.102336,-0.000533,-0.018967,0.12768
2,-6,-0.363651,-0.31826,-0.110198,-0.000445,-0.027265,0.076516
2,-4,-0.363418,-0.262943,-0.110939,-0.000358,-0.028702,0.102507
2,-2,-0.359896,-0.098646,-0.102081,-0.000263,-0.020632,0.020593
2,0,-0.358414,0.026238,-0.135229,-0.000151,-0.050895,-0.026524
2,2,-0.359333,0.075298,-0.109706,-0.000057,-0.024625,-0.001823
2,4,-0.361056,0.202961,-0.123069,-0.000005,-0.035103,-0.049512
2,6,-0.361072,0.354758,-0.129307,0.000028,-0.040967,-0.115263
2,8,-0.358714,0.460659,-0.095455,0.000069,-0.014108,-0.132391
2,10,-0.355077,0.590653,-0.029995,0.000128,0.034021,-0.165971
4,-10,-0.35639,-0.662712,-0.145828,-0.001239,0.013453,0.212758
4,-8,-0.361371,-0.51324,-0.175339,-0.001087,-0.012422,0.163457
4,-6,-0.363548,-0.411688,-0.191396,-0.000923,-0.026048,0.153006
4,-4,-0.363657,-0.252346,-0.231727,-0.000746,-0.063463,0.082369
4,-2,-0.363377,-0.136128,-0.2052,-0.000535,-0.036339,0.048298
4,0,-0.362661,-0.01326,-0.295476,-0.00032,-0.118525,0.005137
4,2,-0.363545,0.097638,-0.309867,-0.000162,-0.126892,-0.027709
4,4,-0.363372,0.210464,-0.306251,-0.000062,-0.118806,-0.060977
4,6,-0.361624,0.321041,-0.291382,0.000006,-0.105957,-0.086254
4,8,-0.358035,0.465773,-0.201197,0.000069,-0.031983,-0.135585
4,10,-0.351977,0.631472,-0.094031,0.00014,0.046528,-0.196446
6,-10,-0.353609,-0.821489,-0.176166,-0.001882,0.057449,0.327315
6,-8,-0.35933,-0.664306,-0.246528,-0.001642,-0.001491,0.274797
6,-6,-0.362679,-0.513551,-0.320846,-0.001384,-0.065075,0.222456
6,-4,-0.363877,-0.343763,-0.370004,-0.001086,-0.105462,0.146571
6,-2,-0.363865,-0.207595,-0.415062,-0.000752,-0.141615,0.098376
6,0,-0.36424,-0.074456,-0.449192,-0.000469,-0.165234,0.049506
6,2,-0.363945,0.003567,-0.454903,-0.000272,-0.161374,0.048757
6,4,-0.363765,0.112781,-0.510366,-0.00014,-0.205302,0.018289
6,6,-0.361198,0.248503,-0.505036,-0.000045,-0.197766,-0.030334
6,8,-0.356901,0.435366,-0.399928,0.000033,-0.112101,-0.113485
6,10,-0.350093,0.672781,-0.224658,0.000125,0.017042,-0.229374
8,-10,-0.348645,-1.124694,-0.189414,-0.002456,0.120261,0.549366
8,-8,-0.355125,-0.921936,-0.317931,-0.002113,0.01782,0.460999
8,-6,-0.358879,-0.727135,-0.439092,-0.001723,-0.080084,0.375656
8,-4,-0.361253,-0.550643,-0.556039,-0.001286,-0.175404,0.303234
8,-2,-0.362775,-0.359094,-0.629138,-0.000892,-0.22905,0.211168
8,0,-0.363405,-0.240027,-0.682197,-0.000599,-0.265356,0.181372
8,2,-0.362886,-0.145816,-0.721124,-0.000387,-0.289997,0.16548
8,4,-0.360929,-0.055907,-0.778561,-0.000229,-0.331318,0.150708
8,6,-0.358421,0.088865,-0.790755,-0.000117,-0.334374,0.092236
8,8,-0.353535,0.322621,-0.704773,-0.00003,-0.261341,-0.032682
8,10,-0.34614,0.606945,-0.525192,0.000067,-0.126729,-0.185754
10,-10,-0.340957,-1.597576,-0.236247,-0.002892,0.163558,0.893289
10,-8,-0.347654,-1.364072,-0.422937,-0.002393,0.02057,0.789114
10,-6,-0.35249,-1.112066,-0.615108,-0.001866,-0.129083,0.665324
10,-4,-0.35624,-0.839985,-0.787576,-0.001391,-0.26145,0.518961
10,-2,-0.358844,-0.601256,-0.901131,-0.001015,-0.344719,0.396116
10,0,-0.35932,-0.458434,-0.970776,-0.000733,-0.395041,0.348989
10,2,-0.358443,-0.384577,-1.031421,-0.00051,-0.438557,0.350582
10,4,-0.356184,-0.294873,-1.106326,-0.000339,-0.492595,0.332676
10,6,-0.352578,-0.118847,-1.135892,-0.000216,-0.506083,0.244745
10,8,-0.347307,0.143675,-1.070014,-0.000118,-0.443971,0.091901
10,10,-0.339688,0.488399,-0.891469,-0.000025,-0.304893,-0.111357
-10,-10,-0.209378,-1.595303,0.247527,0.002799,-0.16244,0.893648
-10,-8,-0.217345,-1.361813,0.424147,0.00234,-0.023524,0.789922
-10,-6,-0.223151,-1.108264,0.61628,0.001824,0.128254,0.664553
-10,-4,-0.22758,-0.842122,0.802526,0.001359,0.272715,0.522619
-10,-2,-0.230961,-0.585463,0.922054,0.001009,0.359734,0.38421
-10,0,-0.231925,-0.444087,0.979409,0.000747,0.398297,0.338271
-10,2,-0.23059,-0.386592,1.046675,0.000536,0.447784,0.354319
-10,4,-0.227511,-0.319372,1.137801,0.000371,0.516504,0.354001
-10,6,-0.22302,-0.151849,1.175256,0.000264,0.537398,0.271746
-10,8,-0.216661,0.142765,1.091349,0.000202,0.462895,0.095576
-10,10,-0.207937,0.518742,0.882203,0.000127,0.306537,-0.125294
-8,-10,-0.218472,-1.11326,0.198267,0.002323,-0.118207,0.540718
-8,-8,-0.226136,-0.917177,0.308493,0.002013,-0.027464,0.459089
-8,-6,-0.231344,-0.717113,0.422545,0.00166,0.065839,0.368345
-8,-4,-0.234496,-0.519276,0.526764,0.001245,0.149045,0.275051
-8,-2,-0.23644,-0.343027,0.622525,0.000872,0.221915,0.197307
-8,0,-0.23769,-0.209864,0.677119,0.000599,0.258789,0.154356
-8,2,-0.236889,-0.141605,0.72916,0.000397,0.295699,0.162016
-8,4,-0.234275,-0.076871,0.798311,0.000246,0.348593,0.169415
-8,6,-0.230374,0.071211,0.808975,0.000142,0.351418,0.107956
-8,8,-0.22429,0.317107,0.711711,0.000074,0.272574,-0.024498
-8,10,-0.215804,0.636184,0.498348,-0.000003,0.118455,-0.198838
-6,-10,-0.224605,-0.80494,0.181781,0.001742,-0.05537,0.313725
-6,-8,-0.231789,-0.640097,0.240443,0.001527,-0.004238,0.254283
-6,-6,-0.236068,-0.488254,0.293359,0.001298,0.040742,0.200612
-6,-4,-0.238208,-0.347577,0.361588,0.001035,0.099706,0.151737
-6,-2,-0.238737,-0.196125,0.398234,0.000725,0.127203,0.088347
-6,0,-0.239709,-0.072043,0.451289,0.000462,0.16772,0.047674
-6,2,-0.23927,0.00028,0.461601,0.000276,0.168492,0.052034
-6,4,-0.237856,0.093971,0.502531,0.000147,0.199992,0.036124
-6,6,-0.234697,0.237269,0.490082,0.000056,0.188711,-0.018335
-6,8,-0.229192,0.444985,0.377436,-0.000013,0.102421,-0.117324
-6,10,-0.221045,0.699568,0.179664,-0.000099,-0.036858,-0.2417
-4,-10,-0.228355,-0.646621,0.152554,0.001113,-0.008425,0.198654
-4,-8,-0.234965,-0.501349,0.175553,0.000982,0.013072,0.153768
-4,-6,-0.238587,-0.377536,0.203357,0.000842,0.03878,0.122488
-4,-4,-0.239187,-0.237848,0.209305,0.000687,0.043924,0.070194
-4,-2,-0.239272,-0.116006,0.235959,0.000507,0.067412,0.030198
-4,0,-0.238278,-0.018083,0.240993,0.00031,0.068665,0.010126
-4,2,-0.239348,0.085945,0.264146,0.00016,0.085929,-0.016524
-4,4,-0.238528,0.177214,0.273889,0.000063,0.092943,-0.02885
-4,6,-0.236171,0.325351,0.254685,-0.000008,0.080278,-0.0882
-4,8,-0.231305,0.478349,0.147776,-0.000075,-0.001394,-0.142086
-4,10,-0.224203,0.655822,0.017115,-0.000155,-0.094363,-0.210688
-2,-10,-0.230562,-0.584919,0.096009,0.000544,0.012703,0.155377
-2,-8,-0.236314,-0.450913,0.099332,0.000462,0.017122,0.119361
-2,-6,-0.239268,-0.335272,0.106326,0.000385,0.02465,0.093853
-2,-4,-0.239663,-0.214035,0.11651,0.000313,0.035024,0.057138
-2,-2,-0.237814,-0.113035,0.126103,0.000235,0.04445,0.035018
-2,0,-0.235979,-0.018594,0.101838,0.000139,0.020765,0.016415
-2,2,-0.236534,0.103831,0.11791,0.000055,0.035118,-0.028829
-2,4,-0.23776,0.224115,0.121829,0,0.0394,-0.069323
-2,6,-0.236052,0.343716,0.10046,-0.000041,0.023607,-0.104109
-2,8,-0.233002,0.453406,0.049031,-0.000087,-0.015325,-0.123773
-2,10,-0.227702,0.591702,-0.012231,-0.000142,-0.057726,-0.163819
0,-10,-0.23132,-0.573028,0.000829,-0.000027,0.001279,0.147776
0,-8,-0.237271,-0.434927,-0.001046,-0.000021,-0.00046,0.107513
0,-6,-0.239642,-0.340581,0.000771,-0.000016,0.00108,0.101531
0,-4,-0.239139,-0.189815,-0.007022,-0.000011,-0.006397,0.036604
0,-2,-0.236844,-0.098532,-0.006823,-0.000007,-0.006247,0.023084
0,0,-0.232941,0.012778,0.000744,-0.000003,0.001047,-0.012048
0,2,-0.235762,0.139205,0.006166,0,0.006887,-0.061686
0,4,-0.237575,0.209663,-0.018186,-0.000003,-0.014911,-0.055434
0,6,-0.237385,0.335093,-0.013398,-0.000007,-0.008505,-0.097013
0,8,-0.235224,0.439395,-0.018885,-0.000016,-0.011676,-0.113658
0,10,-0.229693,0.566647,-0.02288,-0.000024,-0.013616,-0.146045
2,-10,-0.230405,-0.586333,-0.094238,-0.0006,-0.00998,0.156814
2,-8,-0.236389,-0.450879,-0.101062,-0.000508,-0.017722,0.119544
2,-6,-0.238662,-0.325269,-0.104829,-0.000422,-0.022564,0.084556
2,-4,-0.238822,-0.194395,-0.10494,-0.000337,-0.023671,0.03861
2,-2,-0.237549,-0.120386,-0.13176,-0.000245,-0.04945,0.041933
2,0,-0.235769,-0.016962,-0.095688,-0.000135,-0.01424,0.014635
2,2,-0.236583,0.101046,-0.119973,-0.000049,-0.035349,-0.02657
2,4,-0.237884,0.216044,-0.133508,0.000002,-0.046243,-0.062404
2,6,-0.236409,0.33775,-0.124945,0.000036,-0.038294,-0.099855
2,8,-0.233435,0.445827,-0.087071,0.000079,-0.007862,-0.118517
2,10,-0.22764,0.586514,-0.022671,0.000142,0.038641,-0.16069
4,-10,-0.228099,-0.649497,-0.152224,-0.001194,0.009868,0.201357
4,-8,-0.234645,-0.504967,-0.18053,-0.001041,-0.016771,0.157414
4,-6,-0.238222,-0.364552,-0.200651,-0.000878,-0.03551,0.110403
4,-4,-0.239372,-0.260412,-0.231695,-0.000704,-0.064574,0.091779
4,-2,-0.238566,-0.12443,-0.225323,-0.000503,-0.057155,0.038309
4,0,-0.23858,-0.021678,-0.225895,-0.000289,-0.054116,0.013587
4,2,-0.239592,0.087427,-0.26788,-0.00014,-0.088689,-0.018035
4,4,-0.238901,0.174224,-0.306256,-0.000046,-0.120899,-0.02681
4,6,-0.236391,0.303035,-0.257511,0.000024,-0.076222,-0.069315
4,8,-0.23158,0.460384,-0.18557,0.000086,-0.020087,-0.129694
4,10,-0.224131,0.630964,-0.084928,0.000149,0.053187,-0.193964
6,-10,-0.224334,-0.806508,-0.184935,-0.001817,0.053506,0.315493
6,-8,-0.231617,-0.638492,-0.243225,-0.001577,0.002828,0.253273
6,-6,-0.235946,-0.485939,-0.29793,-0.001321,-0.043993,0.199139
6,-4,-0.238154,-0.338219,-0.357263,-0.00103,-0.094992,0.143673
6,-2,-0.23902,-0.197895,-0.404603,-0.000699,-0.133453,0.090961
6,0,-0.239923,-0.082628,-0.443027,-0.000426,-0.160802,0.058709
6,2,-0.239612,0.006422,-0.45631,-0.000242,-0.164131,0.04722
6,4,-0.238252,0.104221,-0.511202,-0.000114,-0.20761,0.02703
6,6,-0.235152,0.231589,-0.485248,-0.000019,-0.180827,-0.013918
6,8,-0.229622,0.432357,-0.389328,0.000061,-0.104232,-0.109427
6,10,-0.221261,0.67654,-0.208201,0.000155,0.029627,-0.229353
8,-10,-0.218396,-1.112651,-0.204072,-0.002383,0.113933,0.540391
8,-8,-0.226122,-0.913143,-0.314508,-0.002038,0.023284,0.456035
8,-6,-0.231476,-0.708845,-0.426708,-0.001649,-0.068379,0.361835
8,-4,-0.234817,-0.513059,-0.530017,-0.00121,-0.151532,0.270987
8,-2,-0.236877,-0.341129,-0.621365,-0.000824,-0.221946,0.197714
8,0,-0.237989,-0.203354,-0.665174,-0.000546,-0.249461,0.15034
8,2,-0.237117,-0.134412,-0.713611,-0.000346,-0.283391,0.157493
8,4,-0.234766,-0.060218,-0.768384,-0.000194,-0.322478,0.156644
8,6,-0.230861,0.08231,-0.788312,-0.000083,-0.332479,0.100162
8,8,-0.224793,0.318567,-0.70317,0.000005,-0.259734,-0.026784
8,10,-0.216073,0.623837,-0.505847,0.000098,-0.109584,-0.195651
10,-10,-0.209319,-1.591211,-0.255611,-0.002817,0.156075,0.889261
10,-8,-0.2174,-1.354538,-0.432344,-0.002316,0.017848,0.783636
10,-6,-0.223488,-1.098203,-0.623641,-0.001781,-0.133165,0.657286
10,-4,-0.228077,-0.824851,-0.800738,-0.001302,-0.270623,0.510527
10,-2,-0.231441,-0.565163,-0.911764,-0.000942,-0.351551,0.370162
10,0,-0.232359,-0.422539,-0.957631,-0.000674,-0.380888,0.323106
10,2,-0.23092,-0.367712,-1.019943,-0.000463,-0.427106,0.341021
10,4,-0.227842,-0.293069,-1.103655,-0.000298,-0.489616,0.335723
10,6,-0.223556,-0.122003,-1.13783,-0.000176,-0.50701,0.252085
10,8,-0.217306,0.158524,-1.065745,-0.000086,-0.438731,0.085279
10,10,-0.208333,0.519794,-0.873183,0.000007,-0.287001,-0.130557
-10,-10,-0.197065,-1.603484,0.242259,0.002785,-0.163744,0.898572
