131.0000,1557.5518,872.0335,-348.9537
132.0000,1591.7893,881.4535,-348.8857
133.0000,1626.5918,890.9822,-348.8171
134.0000,1661.9727,900.6248,-348.7480
135.0000,1697.9464,910.3868,-348.6783
136.0000,1734.5276,920.2738,-348.6080
137.0000,1771.7321,930.2919,-348.5371
138.0000,1809.5761,940.4470,-348.4657
139.0000,1848.0769,950.7457,-348.3937
140.0000,1887.2523,961.1947,-348.3212
141.0000,1927.1214,971.8009,-348.2481
142.0000,1967.7040,982.5717,-348.1744
143.0000,2009.0209,993.5146,-348.1002
144.0000,2051.0932,1004.6375,-348.0255
145.0000,2093.9005,1016.0295,-347.9501
146.0000,2136.7530,1027.4430,-347.8743
147.0000,2156.2526,1027.4354,-347.7979
